-4.999999892562539960e-01 -1.797030070402325895e-12 -6.736486795944074402e-06
5.463793920634799008e-13 -4.999999811298840857e-01 3.024027776632465248e-06
1.981359677133416096e-12 2.322112416269784227e-12 -4.999975438118013926e-01
-4.999999704501300046e-01 -7.807937764003899848e-12 1.468372619228830445e-05
3.686592134621858550e-13 -4.999999786296920323e-01 1.023258498378254444e-05
-7.277714751813277253e-12 5.742858663893013816e-12 -4.999933045541951060e-01
