9.755222167223700256e-11 -2.875835617366374108e-12 1.477691878405988002e-10
4.744100635389884386e-12 1.123103403051771979e-10 -1.876255082251956509e-10
-2.528473450100200331e-12 -5.402105924756643667e-12 -4.812838687939795743e-11
1.068744528588684022e-10 1.251972563964810032e-11 -1.752174084828030866e-10
-2.084466755958302035e-11 1.047432794774594072e-10 7.520060450000159565e-12
3.868718598643017978e-12 -8.524693525635569671e-12 -2.406419343969889471e-11
